2021/02/09 22:16,C:/Users/pilot/Desktop/123/FatigueQt.exe
2021/02/09 22:16,C:/Users/pilot/Desktop/FG64bit/FatigueQt.exe
2021/02/09 22:21,C:/Users/pilot/Desktop/QTDEPLOYER64bit/DEPLOYQT.exe
